Neg,ruining,Dal_Imag,1.8
Neg,sobering,afinn,1
Neg,strict,Dal_Pleas,1.3333
Neg,strict,Dal_Activ,1.7143
Neg,strict,Dal_Imag,1.4
Joy,sunshine,afinn,2
Neg,troubles,Dal_Pleas,1
Neg,troubles,afinn,-2
Neg,troubles,Dal_Activ,2.4286
Neg,troubles,Dal_Imag,1.2
Disgust-Hate,awful,anewAro,5.72
Disgust-Hate,awful,Dal_Pleas,1
Disgust-Hate,awful,anewDom,3.97
Disgust-Hate,awful,afinn,-3
Disgust-Hate,awful,Dal_Activ,1.7778
Disgust-Hate,awful,anewPleas,2.66
Disgust-Hate,awful,Dal_Imag,2
Sadness,awful,anewAro,5.72
Sadness,awful,Dal_Pleas,1
Sadness,awful,anewDom,3.97
Sadness,awful,afinn,-3
Sadness,awful,Dal_Activ,1.7778
Sadness,awful,anewPleas,2.66
Sadness,awful,Dal_Imag,2
Fear,awful,anewAro,5.72
Fear,awful,Dal_Pleas,1
Fear,awful,anewDom,3.97
Fear,awful,afinn,-3
Fear,awful,Dal_Activ,1.7778
Fear,awful,anewPleas,2.66
Fear,awful,Dal_Imag,2
Fear,awful,anewAro,5.72
Fear,awful,Dal_Pleas,1
Fear,awful,anewDom,3.97
Fear,awful,afinn,-3
Fear,awful,Dal_Activ,1.7778
Fear,awful,anewPleas,2.66
Fear,awful,Dal_Imag,2
Neg,awful,anewAro,5.72
Neg,awful,Dal_Pleas,1
Neg,awful,anewDom,3.97
Neg,awful,afinn,-3
Neg,awful,Dal_Activ,1.7778
Neg,awful,anewPleas,2.66
Neg,awful,Dal_Imag,2
Neg,awful,anewAro,5.72
Neg,awful,Dal_Pleas,1
Neg,awful,anewDom,3.97
Neg,awful,afinn,-3
Neg,awful,Dal_Activ,1.7778
Neg,awful,anewPleas,2.66
Neg,awful,Dal_Imag,2
Anger,awful,anewAro,5.72
Anger,awful,Dal_Pleas,1
Anger,awful,anewDom,3.97
Anger,awful,afinn,-3
Anger,awful,Dal_Activ,1.7778
Anger,awful,anewPleas,2.66
Anger,awful,Dal_Imag,2
Pos,brave,anewAro,6.15
Pos,brave,Dal_Pleas,2.7
Pos,brave,anewDom,7.22
Pos,brave,afinn,2
Pos,brave,Dal_Activ,2.2727
Pos,brave,anewPleas,7.15
Pos,brave,Dal_Imag,1.4
Pos,brave,anewAro,6.15
Pos,brave,Dal_Pleas,2.7
Pos,brave,anewDom,7.22
Pos,brave,afinn,2
Pos,brave,Dal_Activ,2.2727
Pos,brave,anewPleas,7.15
Pos,brave,Dal_Imag,1.4
Pos,brave,anewAro,6.15
Pos,brave,Dal_Pleas,2.7
Pos,brave,anewDom,7.22
Pos,brave,afinn,2
Pos,brave,Dal_Activ,2.2727
Pos,brave,anewPleas,7.15
Pos,brave,Dal_Imag,1.4
Anger,brave,anewAro,6.15
Anger,brave,Dal_Pleas,2.7
Anger,brave,anewDom,7.22
Anger,brave,afinn,2
Anger,brave,Dal_Activ,2.2727
Anger,brave,anewPleas,7.15
Anger,brave,Dal_Imag,1.4
Pos,celebrate,afinn,3
Pos,celebrate,afinn,3
Like-Love,celebrate,afinn,3
Joy,celebrate,afinn,3
Anger,confusion,anewAro,6.07
Anger,confusion,Dal_Pleas,1
Anger,confusion,anewDom,3.04
Anger,confusion,Dal_Activ,2.2222
Anger,confusion,anewPleas,3.46
Anger,confusion,Dal_Imag,1.8
Anger,confusion,anewAro,6.07
Anger,confusion,Dal_Pleas,1
Anger,confusion,anewDom,3.04
Anger,confusion,Dal_Activ,2.2222
Anger,confusion,anewPleas,3.46
Anger,confusion,Dal_Imag,1.8
Fear,confusion,anewAro,6.07
Fear,confusion,Dal_Pleas,1
Fear,confusion,anewDom,3.04
Fear,confusion,Dal_Activ,2.2222
Fear,confusion,anewPleas,3.46
Fear,confusion,Dal_Imag,1.8
Disgust-Hate,confusion,anewAro,6.07
Disgust-Hate,confusion,Dal_Pleas,1
Disgust-Hate,confusion,anewDom,3.04
Disgust-Hate,confusion,Dal_Activ,2.2222
Disgust-Hate,confusion,anewPleas,3.46
Disgust-Hate,confusion,Dal_Imag,1.8
Neg,confusion,anewAro,6.07
Neg,confusion,Dal_Pleas,1
Neg,confusion,anewDom,3.04
Neg,confusion,Dal_Activ,2.2222
Neg,confusion,anewPleas,3.46
Neg,confusion,Dal_Imag,1.8
Neg,confusion,anewAro,6.07
Neg,confusion,Dal_Pleas,1
Neg,confusion,anewDom,3.04
Neg,confusion,Dal_Activ,2.2222
Neg,confusion,anewPleas,3.46
Neg,confusion,Dal_Imag,1.8
Fear,crocodile,anewAro,6.03
Fear,crocodile,anewDom,4.17
Fear,crocodile,anewPleas,5.00
Neg,deaf,Dal_Pleas,1.5455
Neg,deaf,Dal_Activ,1.4545
Neg,deaf,Dal_Imag,2.4
Neg,deaf,Dal_Pleas,1.5455
Neg,deaf,Dal_Activ,1.4545
Neg,deaf,Dal_Imag,2.4
Joy,desire,anewAro,7.35
Joy,desire,Dal_Pleas,2.1429
Joy,desire,anewDom,6.49
Joy,desire,afinn,1
Joy,desire,Dal_Activ,2.375
Joy,desire,anewPleas,7.69
Joy,desire,Dal_Imag,1.6
Neg,distressed,anewAro,6.40
Neg,distressed,anewDom,3.76
Neg,distressed,afinn,-2
Neg,distressed,anewPleas,1.94
Fear,distressed,anewAro,6.40
Fear,distressed,anewDom,3.76
Fear,distressed,afinn,-2
Fear,distressed,anewPleas,1.94
Trust,guide,Dal_Pleas,2.6667
Trust,guide,Dal_Activ,2.5
Trust,guide,Dal_Imag,2
Neg,haphazard,anewAro,4.07
Neg,haphazard,anewDom,4.29
Neg,haphazard,anewPleas,4.02
Neg,haphazard,anewAro,4.07
Neg,haphazard,anewDom,4.29
Neg,haphazard,anewPleas,4.02
Pos,indispensable,Dal_Pleas,2.1429
Pos,indispensable,Dal_Activ,2.1111
Pos,indispensable,Dal_Imag,1.2
Anger,maniac,anewAro,5.39
Anger,maniac,anewDom,4.22
Anger,maniac,anewPleas,3.76
Neg,maniac,anewAro,5.39
Neg,maniac,anewDom,4.22
Neg,maniac,anewPleas,3.76
Neg,maniac,anewAro,5.39
Neg,maniac,anewDom,4.22
Neg,maniac,anewPleas,3.76
Fear,maniac,anewAro,5.39
Fear,maniac,anewDom,4.22
Fear,maniac,anewPleas,3.76
Fear,neurotic,anewAro,5.13
Fear,neurotic,Dal_Pleas,1.75
Fear,neurotic,anewDom,4.41
Fear,neurotic,Dal_Activ,2.625
Fear,neurotic,anewPleas,4.45
Fear,neurotic,Dal_Imag,1.4
Anger,neurotic,anewAro,5.13
Anger,neurotic,Dal_Pleas,1.75
Anger,neurotic,anewDom,4.41
Anger,neurotic,Dal_Activ,2.625
Anger,neurotic,anewPleas,4.45
Anger,neurotic,Dal_Imag,1.4
Joy,neurotic,anewAro,5.13
Joy,neurotic,Dal_Pleas,1.75
Joy,neurotic,anewDom,4.41
Joy,neurotic,Dal_Activ,2.625
Joy,neurotic,anewPleas,4.45
Joy,neurotic,Dal_Imag,1.4
Neg,neurotic,anewAro,5.13
Neg,neurotic,Dal_Pleas,1.75
Neg,neurotic,anewDom,4.41
Neg,neurotic,Dal_Activ,2.625
Neg,neurotic,anewPleas,4.45
Neg,neurotic,Dal_Imag,1.4
Neg,neurotic,anewAro,5.13
Neg,neurotic,Dal_Pleas,1.75
Neg,neurotic,anewDom,4.41
Neg,neurotic,Dal_Activ,2.625
Neg,neurotic,anewPleas,4.45
Neg,neurotic,Dal_Imag,1.4
Neg,neurotic,anewAro,5.13
Neg,neurotic,Dal_Pleas,1.75
Neg,neurotic,anewDom,4.41
Neg,neurotic,Dal_Activ,2.625
Neg,neurotic,anewPleas,4.45
Neg,neurotic,Dal_Imag,1.4
Disgust-Hate,neurotic,anewAro,5.13
Disgust-Hate,neurotic,Dal_Pleas,1.75
Disgust-Hate,neurotic,anewDom,4.41
Disgust-Hate,neurotic,Dal_Activ,2.625
Disgust-Hate,neurotic,anewPleas,4.45
Disgust-Hate,neurotic,Dal_Imag,1.4
Joy,obey,anewAro,4.23
Joy,obey,anewDom,4.26
Joy,obey,anewPleas,4.52
Pos,obey,anewAro,4.23
Pos,obey,anewDom,4.26
Pos,obey,anewPleas,4.52
Pos,obey,anewAro,4.23
Pos,obey,anewDom,4.26
Pos,obey,anewPleas,4.52
Trust,obey,anewAro,4.23
Trust,obey,anewDom,4.26
Trust,obey,anewPleas,4.52
Fear,obey,anewAro,4.23
Fear,obey,anewDom,4.26
Fear,obey,anewPleas,4.52
Joy,outstanding,anewAro,6.24
Joy,outstanding,Dal_Pleas,2.125
Joy,outstanding,anewDom,6.40
Joy,outstanding,afinn,5
Joy,outstanding,Dal_Activ,2.25
Joy,outstanding,anewPleas,7.75
Joy,outstanding,Dal_Imag,1.6
Pos,outstanding,anewAro,6.24
Pos,outstanding,Dal_Pleas,2.125
Pos,outstanding,anewDom,6.40
Pos,outstanding,afinn,5
Pos,outstanding,Dal_Activ,2.25
Pos,outstanding,anewPleas,7.75
Pos,outstanding,Dal_Imag,1.6
Pos,outstanding,anewAro,6.24
Pos,outstanding,Dal_Pleas,2.125
Pos,outstanding,anewDom,6.40
Pos,outstanding,afinn,5
Pos,outstanding,Dal_Activ,2.25
Pos,outstanding,anewPleas,7.75
Pos,outstanding,Dal_Imag,1.6
Anticipation,outstanding,anewAro,6.24
Anticipation,outstanding,Dal_Pleas,2.125
Anticipation,outstanding,anewDom,6.40
Anticipation,outstanding,afinn,5
Anticipation,outstanding,Dal_Activ,2.25
Anticipation,outstanding,anewPleas,7.75
Anticipation,outstanding,Dal_Imag,1.6
Joy,please,Dal_Pleas,2.5
Joy,please,afinn,1
Joy,please,Dal_Activ,2.125
Joy,please,Dal_Imag,1.8
Pos,please,Dal_Pleas,2.5
Pos,please,afinn,1
Pos,please,Dal_Activ,2.125
Pos,please,Dal_Imag,1.8
Pos,please,Dal_Pleas,2.5
Pos,please,afinn,1
Pos,please,Dal_Activ,2.125
Pos,please,Dal_Imag,1.8
Pos,please,Dal_Pleas,2.5
Pos,please,afinn,1
Pos,please,Dal_Activ,2.125
Pos,please,Dal_Imag,1.8
Like-Love,please,Dal_Pleas,2.5
Like-Love,please,afinn,1
Like-Love,please,Dal_Activ,2.125
Like-Love,please,Dal_Imag,1.8
Joy,promotion,anewAro,6.44
Joy,promotion,Dal_Pleas,2.6667
Joy,promotion,anewDom,6.79
Joy,promotion,Dal_Activ,2.2222
Joy,promotion,anewPleas,8.20
Joy,promotion,Dal_Imag,1.2
Joy,pulley,Dal_Pleas,1.5
Joy,pulley,Dal_Activ,1.75
Joy,pulley,Dal_Imag,2.4
Neg,revolution,Dal_Pleas,2.2
Neg,revolution,Dal_Activ,2.5
Neg,revolution,Dal_Imag,1.8
Fear,revolution,Dal_Pleas,2.2
Fear,revolution,Dal_Activ,2.5
Fear,revolution,Dal_Imag,1.8
Surprise,revolution,Dal_Pleas,2.2
Surprise,revolution,Dal_Activ,2.5
Surprise,revolution,Dal_Imag,1.8
Anticipation,revolution,Dal_Pleas,2.2
Anticipation,revolution,Dal_Activ,2.5
Anticipation,revolution,Dal_Imag,1.8
Joy,revolution,Dal_Pleas,2.2
Joy,revolution,Dal_Activ,2.5
Joy,revolution,Dal_Imag,1.8
Anger,revolution,Dal_Pleas,2.2
Anger,revolution,Dal_Activ,2.5
Anger,revolution,Dal_Imag,1.8
Sadness,revolution,Dal_Pleas,2.2
Sadness,revolution,Dal_Activ,2.5
Sadness,revolution,Dal_Imag,1.8
Fear,revulsion,Dal_Pleas,1.7143
Fear,revulsion,Dal_Activ,1.7143
Fear,revulsion,Dal_Imag,2.4
Disgust-Hate,revulsion,Dal_Pleas,1.7143
Disgust-Hate,revulsion,Dal_Activ,1.7143
Disgust-Hate,revulsion,Dal_Imag,2.4
Anger,revulsion,Dal_Pleas,1.7143
Anger,revulsion,Dal_Activ,1.7143
Anger,revulsion,Dal_Imag,2.4
Neg,revulsion,Dal_Pleas,1.7143
Neg,revulsion,Dal_Activ,1.7143
Neg,revulsion,Dal_Imag,2.4
Fear,shaking,Dal_Pleas,1.375
Fear,shaking,Dal_Activ,2.7778
Fear,shaking,Dal_Imag,2.8
Joy,soon,Dal_Pleas,2
Joy,soon,Dal_Activ,2.25
Joy,soon,Dal_Imag,1
Pos,sparkling,afinn,3
Pos,sufficiently,Dal_Pleas,1.6667
Pos,sufficiently,Dal_Activ,1
Pos,sufficiently,Dal_Imag,1.2
Anticipation,top,Dal_Pleas,2.1
Anticipation,top,afinn,2
Anticipation,top,Dal_Activ,2
Anticipation,top,Dal_Imag,2.2
Anticipation,top,Dal_Pleas,2.1
Anticipation,top,afinn,2
Anticipation,top,Dal_Activ,2
Anticipation,top,Dal_Imag,2.2
Trust,top,Dal_Pleas,2.1
Trust,top,afinn,2
Trust,top,Dal_Activ,2
Trust,top,Dal_Imag,2.2
Pos,top,Dal_Pleas,2.1
Pos,top,afinn,2
Pos,top,Dal_Activ,2
Pos,top,Dal_Imag,2.2
Pos,top,Dal_Pleas,2.1
Pos,top,afinn,2
Pos,top,Dal_Activ,2
Pos,top,Dal_Imag,2.2
Joy,top,Dal_Pleas,2.1
Joy,top,afinn,2
Joy,top,Dal_Activ,2
Joy,top,Dal_Imag,2.2
Neg,unjustly,Dal_Pleas,1.6
Neg,unjustly,Dal_Activ,1.75
Neg,unjustly,Dal_Imag,1.2
Joy,verse,Dal_Pleas,1.8333
Joy,verse,Dal_Activ,1.6
Joy,verse,Dal_Imag,1.6
Anger,words,Dal_Pleas,1.8571
Anger,words,Dal_Activ,1.1667
Anger,words,Dal_Imag,2.2
Trust,ambulance,anewAro,7.33
Trust,ambulance,anewDom,3.22
Trust,ambulance,anewPleas,2.47
Fear,ambulance,anewAro,7.33
Fear,ambulance,anewDom,3.22
Fear,ambulance,anewPleas,2.47
Joy,awake,Dal_Pleas,1.8571
Joy,awake,Dal_Activ,2.5556
Joy,awake,Dal_Imag,2.8
Neg,blockade,Dal_Pleas,1.6667
Neg,blockade,Dal_Activ,1.75
Neg,blockade,Dal_Imag,2.2
Fear,blockade,Dal_Pleas,1.6667
Fear,blockade,Dal_Activ,1.75
Fear,blockade,Dal_Imag,2.2
Anger,blockade,Dal_Pleas,1.6667
Anger,blockade,Dal_Activ,1.75
Anger,blockade,Dal_Imag,2.2
Sadness,blockade,Dal_Pleas,1.6667
Sadness,blockade,Dal_Activ,1.75
Sadness,blockade,Dal_Imag,2.2
Fear,cane,anewAro,4.20
Fear,cane,Dal_Pleas,1.625
Fear,cane,anewDom,4.27
Fear,cane,Dal_Activ,1.6667
Fear,cane,anewPleas,4.00
Fear,cane,Dal_Imag,3
Anger,cane,anewAro,4.20
Anger,cane,Dal_Pleas,1.625
Anger,cane,anewDom,4.27
Anger,cane,Dal_Activ,1.6667
Anger,cane,anewPleas,4.00
Anger,cane,Dal_Imag,3
Pos,courteous,afinn,2
Pos,courteous,afinn,2
Joy,courteous,afinn,2
Like-Love,courteous,afinn,2
Neg,disastrous,Dal_Pleas,1.4444
Neg,disastrous,afinn,-3
Neg,disastrous,Dal_Activ,2.4
Neg,disastrous,Dal_Imag,2
Neg,disastrous,Dal_Pleas,1.4444
Neg,disastrous,afinn,-3
Neg,disastrous,Dal_Activ,2.4
Neg,disastrous,Dal_Imag,2
Fear,disastrous,Dal_Pleas,1.4444
Fear,disastrous,afinn,-3
Fear,disastrous,Dal_Activ,2.4
Fear,disastrous,Dal_Imag,2
Anger,disastrous,Dal_Pleas,1.4444
Anger,disastrous,afinn,-3
Anger,disastrous,Dal_Activ,2.4
Anger,disastrous,Dal_Imag,2
Sadness,disastrous,Dal_Pleas,1.4444
Sadness,disastrous,afinn,-3
Sadness,disastrous,Dal_Activ,2.4
Sadness,disastrous,Dal_Imag,2
Like-Love,fabulous,afinn,4
Pos,fabulous,afinn,4
Pos,fabulous,afinn,4
Pos,fabulous,afinn,4
Pos,festive,anewAro,6.58
Pos,festive,anewDom,5.77
Pos,festive,afinn,2
Pos,festive,anewPleas,7.30
Pos,festive,anewAro,6.58
Pos,festive,anewDom,5.77
Pos,festive,afinn,2
Pos,festive,anewPleas,7.30
Joy,festive,anewAro,6.58
Joy,festive,anewDom,5.77
Joy,festive,afinn,2
Joy,festive,anewPleas,7.30
Joy,friends,Dal_Pleas,2.625
Joy,friends,Dal_Activ,2.3
Joy,friends,Dal_Imag,2.6
Pos,hear,Dal_Pleas,1.7778
Pos,hear,Dal_Activ,2.3333
Pos,hear,Dal_Imag,1.2
Joy,hear,Dal_Pleas,1.7778
Joy,hear,Dal_Activ,2.3333
Joy,hear,Dal_Imag,1.2
Pos,herd,anewAro,4.50
Pos,herd,Dal_Pleas,1.8889
Pos,herd,anewDom,4.73
Pos,herd,Dal_Activ,1.3636
Pos,herd,anewPleas,5.00
Pos,herd,Dal_Imag,2.4
Disgust-Hate,inconvenient,afinn,-2
Disgust-Hate,inconvenient,afinn,-2
Neg,inconvenient,afinn,-2
Sadness,inconvenient,afinn,-2
Anger,inconvenient,afinn,-2
Neg,insolent,anewAro,5.38
Neg,insolent,anewDom,4.50
Neg,insolent,anewPleas,4.35
Neg,insolent,anewAro,5.38
Neg,insolent,anewDom,4.50
Neg,insolent,anewPleas,4.35
Pos,invest,anewAro,5.12
Pos,invest,anewDom,5.88
Pos,invest,anewPleas,5.93
Joy,invest,anewAro,5.12
Joy,invest,anewDom,5.88
Joy,invest,anewPleas,5.93
Neg,loathing,afinn,-3
Disgust-Hate,loathing,afinn,-3
Fear,madness,anewAro,5.80
Fear,madness,anewDom,4.53
Fear,madness,afinn,-3
Fear,madness,anewPleas,4.37
Neg,madness,anewAro,5.80
Neg,madness,anewDom,4.53
Neg,madness,afinn,-3
Neg,madness,anewPleas,4.37
Neg,madness,anewAro,5.80
Neg,madness,anewDom,4.53
Neg,madness,afinn,-3
Neg,madness,anewPleas,4.37
Anger,madness,anewAro,5.80
Anger,madness,anewDom,4.53
Anger,madness,afinn,-3
Anger,madness,anewPleas,4.37
Neg,masquerade,Dal_Pleas,2.5714
Neg,masquerade,Dal_Activ,2.1
Neg,masquerade,Dal_Imag,3
Neg,mediocrity,afinn,-3
Joy,mediocrity,afinn,-3
Joy,miracle,anewAro,7.65
Joy,miracle,Dal_Pleas,3
Joy,miracle,anewDom,5.35
Joy,miracle,afinn,4
Joy,miracle,Dal_Activ,2.3333
Joy,miracle,anewPleas,8.60
Joy,miracle,Dal_Imag,1.8
Joy,miracle,anewAro,7.65
Joy,miracle,Dal_Pleas,3
Joy,miracle,anewDom,5.35
Joy,miracle,afinn,4
Joy,miracle,Dal_Activ,2.3333
Joy,miracle,anewPleas,8.60
Joy,miracle,Dal_Imag,1.8
Trust,miracle,anewAro,7.65
Trust,miracle,Dal_Pleas,3
Trust,miracle,anewDom,5.35
Trust,miracle,afinn,4
Trust,miracle,Dal_Activ,2.3333
Trust,miracle,anewPleas,8.60
Trust,miracle,Dal_Imag,1.8
Pos,miracle,anewAro,7.65
Pos,miracle,Dal_Pleas,3
Pos,miracle,anewDom,5.35
Pos,miracle,afinn,4
Pos,miracle,Dal_Activ,2.3333
Pos,miracle,anewPleas,8.60
Pos,miracle,Dal_Imag,1.8
Pos,miracle,anewAro,7.65
Pos,miracle,Dal_Pleas,3
Pos,miracle,anewDom,5.35
Pos,miracle,afinn,4
Pos,miracle,Dal_Activ,2.3333
Pos,miracle,anewPleas,8.60
Pos,miracle,Dal_Imag,1.8
Anticipation,miracle,anewAro,7.65
Anticipation,miracle,Dal_Pleas,3
Anticipation,miracle,anewDom,5.35
Anticipation,miracle,afinn,4
Anticipation,miracle,Dal_Activ,2.3333
Anticipation,miracle,anewPleas,8.60
Anticipation,miracle,Dal_Imag,1.8
Surprise,miracle,anewAro,7.65
Surprise,miracle,Dal_Pleas,3
Surprise,miracle,anewDom,5.35
Surprise,miracle,afinn,4
Surprise,miracle,Dal_Activ,2.3333
Surprise,miracle,anewPleas,8.60
Surprise,miracle,Dal_Imag,1.8
Anticipation,money,anewAro,5.70
Anticipation,money,Dal_Pleas,2.7778
Anticipation,money,anewDom,6.25
Anticipation,money,Dal_Activ,1.7778
Anticipation,money,anewPleas,7.59
Anticipation,money,Dal_Imag,3
Joy,money,anewAro,5.70
Joy,money,Dal_Pleas,2.7778
Joy,money,anewDom,6.25
Joy,money,Dal_Activ,1.7778
Joy,money,anewPleas,7.59
Joy,money,Dal_Imag,3
Joy,money,anewAro,5.70
Joy,money,Dal_Pleas,2.7778
Joy,money,anewDom,6.25
Joy,money,Dal_Activ,1.7778
Joy,money,anewPleas,7.59
Joy,money,Dal_Imag,3
Surprise,money,anewAro,5.70
Surprise,money,Dal_Pleas,2.7778
Surprise,money,anewDom,6.25
Surprise,money,Dal_Activ,1.7778
Surprise,money,anewPleas,7.59
Surprise,money,Dal_Imag,3
Trust,money,anewAro,5.70
Trust,money,Dal_Pleas,2.7778
Trust,money,anewDom,6.25
Trust,money,Dal_Activ,1.7778
Trust,money,anewPleas,7.59
Trust,money,Dal_Imag,3
Anger,money,anewAro,5.70
Anger,money,Dal_Pleas,2.7778
Anger,money,anewDom,6.25
Anger,money,Dal_Activ,1.7778
Anger,money,anewPleas,7.59
Anger,money,Dal_Imag,3
Joy,motivate,afinn,1
Pos,motivate,afinn,1
Joy,oven,anewAro,3.78
Joy,oven,anewDom,5.41
Joy,oven,anewPleas,5.71
Anger,pry,anewAro,5.03
Anger,pry,anewDom,4.33
Anger,pry,anewPleas,3.47
Pos,pry,anewAro,5.03
Pos,pry,anewDom,4.33
Pos,pry,anewPleas,3.47
Neg,pry,anewAro,5.03
Neg,pry,anewDom,4.33
Neg,pry,anewPleas,3.47
Neg,pry,anewAro,5.03
Neg,pry,anewDom,4.33
Neg,pry,anewPleas,3.47
Trust,pry,anewAro,5.03
Trust,pry,anewDom,4.33
Trust,pry,anewPleas,3.47
Anticipation,pry,anewAro,5.03
Anticipation,pry,anewDom,4.33
Anticipation,pry,anewPleas,3.47
Pos,quaint,Dal_Pleas,2.25
Pos,quaint,Dal_Activ,1.6
Pos,quaint,Dal_Imag,1.6
Pos,quaint,Dal_Pleas,2.25
Pos,quaint,Dal_Activ,1.6
Pos,quaint,Dal_Imag,1.6
Trust,quaint,Dal_Pleas,2.25
Trust,quaint,Dal_Activ,1.6
Trust,quaint,Dal_Imag,1.6
Joy,quaint,Dal_Pleas,2.25
Joy,quaint,Dal_Activ,1.6
Joy,quaint,Dal_Imag,1.6
Joy,recent,Dal_Pleas,2.1667
Joy,recent,Dal_Activ,1.8571
Joy,recent,Dal_Imag,1.2
Joy,safe,anewAro,3.86
Joy,safe,Dal_Pleas,2.625
Joy,safe,anewDom,5.81
Joy,safe,afinn,1
Joy,safe,Dal_Activ,1.2857
Joy,safe,anewPleas,7.07
Joy,safe,Dal_Imag,2.2
Joy,safe,anewAro,3.86
Joy,safe,Dal_Pleas,2.625
Joy,safe,anewDom,5.81
Joy,safe,afinn,1
Joy,safe,Dal_Activ,1.2857
Joy,safe,anewPleas,7.07
Joy,safe,Dal_Imag,2.2
Trust,safe,anewAro,3.86
Trust,safe,Dal_Pleas,2.625
Trust,safe,anewDom,5.81
Trust,safe,afinn,1
Trust,safe,Dal_Activ,1.2857
Trust,safe,anewPleas,7.07
Trust,safe,Dal_Imag,2.2
Pos,safe,anewAro,3.86
Pos,safe,Dal_Pleas,2.625
Pos,safe,anewDom,5.81
Pos,safe,afinn,1
Pos,safe,Dal_Activ,1.2857
Pos,safe,anewPleas,7.07
Pos,safe,Dal_Imag,2.2
Pos,safe,anewAro,3.86
Pos,safe,Dal_Pleas,2.625
Pos,safe,anewDom,5.81
Pos,safe,afinn,1
Pos,safe,Dal_Activ,1.2857
Pos,safe,anewPleas,7.07
Pos,safe,Dal_Imag,2.2
Anticipation,secular,Dal_Pleas,2
Anticipation,secular,Dal_Activ,1.5
Anticipation,secular,Dal_Imag,1.8
Joy,stimulation,Dal_Pleas,2.7273
Joy,stimulation,Dal_Activ,3
Joy,stimulation,Dal_Imag,1.4
Pos,stimulation,Dal_Pleas,2.7273
Pos,stimulation,Dal_Activ,3
Pos,stimulation,Dal_Imag,1.4
Pos,subsistence,Dal_Pleas,1.4444
Pos,subsistence,Dal_Activ,1.2857
Pos,subsistence,Dal_Imag,1.6
Pos,suit,Dal_Pleas,1.7778
Pos,suit,Dal_Activ,1.4286
Pos,suit,Dal_Imag,2.8
Neg,terrified,anewAro,7.86
Neg,terrified,anewDom,3.08
Neg,terrified,afinn,-3
Neg,terrified,anewPleas,1.72
Anger,thwarted,afinn,-2
Pos,tongue,Dal_Pleas,2.4444
Pos,tongue,Dal_Activ,2
Pos,tongue,Dal_Imag,3
Anger,tremor,anewAro,5.41
Anger,tremor,anewDom,3.34
Anger,tremor,anewPleas,3.94
Anticipation,tremor,anewAro,5.41
Anticipation,tremor,anewDom,3.34
Anticipation,tremor,anewPleas,3.94
Fear,tremor,anewAro,5.41
Fear,tremor,anewDom,3.34
Fear,tremor,anewPleas,3.94
Sadness,tremor,anewAro,5.41
Sadness,tremor,anewDom,3.34
Sadness,tremor,anewPleas,3.94
Neg,tremor,anewAro,5.41
Neg,tremor,anewDom,3.34
Neg,tremor,anewPleas,3.94
Neg,unnecessary,Dal_Pleas,1.4444
Neg,unnecessary,Dal_Activ,1.875
Neg,unnecessary,Dal_Imag,1.2
Fear,unsafe,anewAro,6.18
Fear,unsafe,anewDom,3.67
Fear,unsafe,anewPleas,2.82
Neg,unsafe,anewAro,6.18
Neg,unsafe,anewDom,3.67
Neg,unsafe,anewPleas,2.82
Joy,upper,Dal_Pleas,2.1
Joy,upper,Dal_Activ,1.8889
Joy,upper,Dal_Imag,1.4
Like-Love,wedding,anewAro,5.97
Like-Love,wedding,Dal_Pleas,3
Like-Love,wedding,anewDom,6.68
Like-Love,wedding,Dal_Activ,2.2222
Like-Love,wedding,anewPleas,7.82
Like-Love,wedding,Dal_Imag,2.8
Joy,wedding,anewAro,5.97
Joy,wedding,Dal_Pleas,3
Joy,wedding,anewDom,6.68
Joy,wedding,Dal_Activ,2.2222
Joy,wedding,anewPleas,7.82
Joy,wedding,Dal_Imag,2.8
Joy,wooden,Dal_Pleas,1.8571
Joy,wooden,Dal_Activ,1.3333
Joy,wooden,Dal_Imag,2.2
Joy,cartoon,anewAro,5.52
Joy,cartoon,anewDom,5.77
Joy,cartoon,anewPleas,6.94
Pos,charter,Dal_Pleas,1.8182
Pos,charter,Dal_Activ,1.7273
Pos,charter,Dal_Imag,2
Neg,dissatisfied,afinn,-2
Neg,dissatisfied,afinn,-2
Neg,disturbing,Dal_Pleas,1.2222
Neg,disturbing,afinn,-2
Neg,disturbing,Dal_Activ,2.5556
Neg,disturbing,Dal_Imag,1.6
Anger,disturbing,Dal_Pleas,1.2222
Anger,disturbing,afinn,-2
Anger,disturbing,Dal_Activ,2.5556
Anger,disturbing,Dal_Imag,1.6
Neg,drawback,Dal_Pleas,1.375
Neg,drawback,Dal_Activ,2.125
Neg,drawback,Dal_Imag,1.4
Anger,electron,Dal_Pleas,1.8571
Anger,electron,Dal_Activ,2.75
Anger,electron,Dal_Imag,2.6
Joy,example,Dal_Pleas,2.125
Joy,example,Dal_Activ,1.5556
Joy,example,Dal_Imag,2.4
Joy,four,Dal_Pleas,1.7
Joy,four,Dal_Activ,1.5833
Joy,four,Dal_Imag,2.6
Pos,fraction,Dal_Pleas,1.6
Pos,fraction,Dal_Activ,1.1429
Pos,fraction,Dal_Imag,2.2
Neg,ominous,Dal_Pleas,1.4286
Neg,ominous,afinn,3
Neg,ominous,Dal_Activ,2.7143
Neg,ominous,Dal_Imag,1
Neg,ominous,Dal_Pleas,1.4286
Neg,ominous,afinn,3
Neg,ominous,Dal_Activ,2.7143
Neg,ominous,Dal_Imag,1
