trust,☑,:ballot_box_with_check:,&#x2611;,4
trust,🐐,:goat:,&#x1f410;,1
anticipation,💯,:100:,&#x1f4af;,2
surprise,🎧,:headphones:,&#x1f3a7;,5
surprise,🍑,:peach:,&#x1f351;,2
surprise,🐌,:snail:,&#x1f40c;,1
sadness,🎂,:birthday:,&#x1f382;,3
anger,🆒,:cool:,&#x1f192;,1
anger,🍟,:fries:,&#x1f35f;,1
fear,⛺,:tent:,&#x26fa;,4
fear,🎡,:ferris_wheel:,&#x1f3a1;,1
fear,☔,:umbrella:,&#x2614;,7
fear,🎵,:musical_note:,&#x1f3b5;,5
fear,🐈,:cat2:,&#x1f408;,2
fear,8),8),8),1
disgust-hate,😶,:no_mouth:,&#x1f636;,134
disgust-hate,💩,:hankey:,&#x1f4a9;,36
disgust-hate,🌵,:cactus:,&#x1f335;,8
joy,👂,:ear:,&#x1f442;,3
anticipation,💰,:moneybag:,&#x1f4b0;,4
anticipation,🙋,:raising_hand:,&#x1f64b;,1
surprise,🐽,:pig_nose:,&#x1f43d;,2
sadness,:{,:{,:{,63
sadness,👵,:older_woman:,&#x1f475;,5
sadness,🌵,:cactus:,&#x1f335;,1
anger,👳,:man_with_turban:,&#x1f473;,2
anger,🌋,:volcano:,&#x1f30b;,1
anger,🏢,:office:,&#x1f3e2;,1
fear,😍,:heart_eyes:,&#x1f60d;,2294
fear,💏,:couplekiss:,&#x1f48f;,24
joy,💌,:love_letter:,&#x1f48c;,3
joy,👟,:athletic_shoe:,&#x1f45f;,2
trust,🏀,:basketball:,&#x1f3c0;,194
anticipation,👄,:lips:,&#x1f444;,1
sadness,🚿,:shower:,&#x1f6bf;,1
sadness,🐟,:fish:,&#x1f41f;,2
anger,😜,:stuck_out_tongue_winking_eye:,&#x1f61c;,29
anger,.-.,.-.,.-.,28
anger,🍕,:pizza:,&#x1f355;,2
anger,👷,:construction_worker:,&#x1f477;,1
fear,🍊,:tangerine:,&#x1f34a;,6
fear,🎻,:violin:,&#x1f3bb;,1
disgust-hate,🌳,:deciduous_tree:,&#x1f333;,1
joy,🔰,:beginner:,&#x1f530;,1
joy,🚭,:no_smoking:,&#x1f6ad;,1
joy,🐺,:wolf:,&#x1f43a;,1
trust,🐮,:cow:,&#x1f42e;,10
trust,◻,:white_medium_square:,&#x25fb;,1
trust,:*,:*,:*,117
anticipation,😘,:kissing_heart:,&#x1f618;,180
surprise,💛,:yellow_heart:,&#x1f49b;,40
surprise,💊,:pill:,&#x1f48a;,12
surprise,🌊,:ocean:,&#x1f30a;,4
surprise,😼,:smirk_cat:,&#x1f63c;,6
surprise,👲,:man_with_gua_pi_mao:,&#x1f472;,2
surprise,🍦,:icecream:,&#x1f366;,1
sadness,💖,:sparkling_heart:,&#x1f496;,14
sadness,🌎,:earth_americas:,&#x1f30e;,2
sadness,🙀,:scream_cat:,&#x1f640;,14
anger,^-^,^-^,^-^,4
fear,😝,:stuck_out_tongue_closed_eyes:,&#x1f61d;,438
fear,🍺,:beer:,&#x1f37a;,13
fear,🏃,:runner:,&#x1f3c3;,10
fear,🚨,:rotating_light:,&#x1f6a8;,1
disgust-hate,🔫,:gun:,&#x1f52b;,517
disgust-hate,😯,:hushed:,&#x1f62f;,79
disgust-hate,🐞,:beetle:,&#x1f41e;,1
joy,^.^,^.^,^.^,594
trust,❤,:heart:,&#x2764;,17339
trust,🚲,:bike:,&#x1f6b2;,4
trust,🐳,:whale:,&#x1f433;,3
trust,😽,:kissing_cat:,&#x1f63d;,92
anticipation,💃,:dancer:,&#x1f483;,3
surprise,💖,:sparkling_heart:,&#x1f496;,6
surprise,👭,:two_women_holding_hands:,&#x1f46d;,4
surprise,🍅,:tomato:,&#x1f345;,1
surprise,⚽,:soccer:,&#x26bd;,4
surprise,♐,:sagittarius:,&#x2650;,1
sadness,😕,:confused:,&#x1f615;,292
sadness,💋,:kiss:,&#x1f48b;,61
anger,🌆,:city_sunset:,&#x1f306;,3
fear,😽,:kissing_cat:,&#x1f63d;,18
fear,5⃣,:five:,&#x35;&#x20e3;,7
disgust-hate,🌀,:cyclone:,&#x1f300;,7
disgust-hate,🐴,:horse:,&#x1f434;,3
anticipation,:3,:3,:3,258
anticipation,👑,:crown:,&#x1f451;,5
anticipation,8),8),8),2
surprise,=],=],=],1
sadness,💩,:hankey:,&#x1f4a9;,23
anger,🎶,:notes:,&#x1f3b6;,11
fear,🐸,:frog:,&#x1f438;,2
fear,🏀,:basketball:,&#x1f3c0;,54
fear,❌,:x:,&#x274c;,7
disgust-hate,👊,:facepunch:,&#x1f44a;,154
disgust-hate,💿,:cd:,&#x1f4bf;,2
disgust-hate,🗿,:moyai:,&#x1f5ff;,1
disgust-hate,👱,:person_with_blond_hair:,&#x1f471;,1
trust,🔫,:gun:,&#x1f52b;,28
trust,🍭,:lollipop:,&#x1f36d;,4
trust,🔕,:no_bell:,&#x1f515;,1
trust,🍋,:lemon:,&#x1f34b;,1
surprise,😜,:stuck_out_tongue_winking_eye:,&#x1f61c;,215
surprise,🍬,:candy:,&#x1f36c;,2
surprise,🎁,:gift:,&#x1f381;,4
sadness,🏊,:swimmer:,&#x1f3ca;,3
anger,👅,:tongue:,&#x1f445;,3
fear,🐯,:tiger:,&#x1f42f;,8
fear,👬,:two_men_holding_hands:,&#x1f46c;,6
joy,🍦,:icecream:,&#x1f366;,3
trust,💍,:ring:,&#x1f48d;,60
surprise,✋,:hand:,&#x270b;,26
sadness,🐍,:snake:,&#x1f40d;,3
sadness,💴,:yen:,&#x1f4b4;,1
fear,🙍,:person_frowning:,&#x1f64d;,6
disgust-hate,💥,:boom:,&#x1f4a5;,6
disgust-hate,🔒,:lock:,&#x1f512;,1
joy,🆒,:cool:,&#x1f192;,1
joy,🔑,:key:,&#x1f511;,1
trust,:3,:3,:3,152
anticipation,👵,:older_woman:,&#x1f475;,2
anticipation,:-[,:-[,:-[,4
anticipation,🐟,:fish:,&#x1f41f;,1
surprise,💙,:blue_heart:,&#x1f499;,64
surprise,😅,:sweat_smile:,&#x1f605;,47
surprise,✨,:sparkles:,&#x2728;,4
surprise,🍌,:banana:,&#x1f34c;,3
sadness,😘,:kissing_heart:,&#x1f618;,242
anger,😭,:sob:,&#x1f62d;,974
anger,💪,:muscle:,&#x1f4aa;,22
anger,❌,:x:,&#x274c;,1
anger,💕,:two_hearts:,&#x1f495;,4
fear,📚,:books:,&#x1f4da;,3
fear,👾,:space_invader:,&#x1f47e;,1
disgust-hate,😎,:sunglasses:,&#x1f60e;,244
disgust-hate,🕚,:clock11:,&#x1f55a;,1
disgust-hate,🚨,:rotating_light:,&#x1f6a8;,2
joy,💚,:green_heart:,&#x1f49a;,297
joy,👜,:handbag:,&#x1f45c;,1
joy,🙅,:no_good:,&#x1f645;,10
joy,⚡,:zap:,&#x26a1;,1
anticipation,🔫,:gun:,&#x1f52b;,88
surprise,❓,:question:,&#x2753;,3
surprise,🚴,:bicyclist:,&#x1f6b4;,1
surprise,🎶,:notes:,&#x1f3b6;,12
surprise,:},:},:},5
anger,👫,:couple:,&#x1f46b;,1
fear,✌,:v:,&#x270c;,260
fear,😻,:heart_eyes_cat:,&#x1f63b;,69
fear,❕,:grey_exclamation:,&#x2755;,3
fear,💪,:muscle:,&#x1f4aa;,35
fear,✈,:airplane:,&#x2708;,25
fear,🎎,:dolls:,&#x1f38e;,3
fear,🍞,:bread:,&#x1f35e;,2
disgust-hate,😑,:expressionless:,&#x1f611;,6106
disgust-hate,:[,:[,:[,2
disgust-hate,🌎,:earth_americas:,&#x1f30e;,1
disgust-hate,🎌,:crossed_flags:,&#x1f38c;,1
joy,❄,:snowflake:,&#x2744;,6
joy,👬,:two_men_holding_hands:,&#x1f46c;,3
trust,🍁,:maple_leaf:,&#x1f341;,6
trust,📞,:telephone_receiver:,&#x1f4de;,2
trust,😤,:triumph:,&#x1f624;,3
trust,🌠,:stars:,&#x1f320;,1
anticipation,👊,:facepunch:,&#x1f44a;,14
anticipation,🐱,:cat:,&#x1f431;,4
anticipation,👼,:angel:,&#x1f47c;,3
surprise,😊,:blush:,&#x1f60a;,257
surprise,🙉,:hear_no_evil:,&#x1f649;,20
surprise,🐾,:feet:,&#x1f43e;,1
sadness,🚽,:toilet:,&#x1f6bd;,5
sadness,👳,:man_with_turban:,&#x1f473;,1
sadness,💌,:love_letter:,&#x1f48c;,1
anger,👣,:footprints:,&#x1f463;,2
anger,😸,:smile_cat:,&#x1f638;,1
fear,🍷,:wine_glass:,&#x1f377;,21
fear,:[,:[,:[,1
fear,♏,:scorpius:,&#x264f;,1
joy,🎉,:tada:,&#x1f389;,62
joy,:*,:*,:*,70
joy,🍷,:wine_glass:,&#x1f377;,6
joy,❕,:grey_exclamation:,&#x2755;,2
trust,💃,:dancer:,&#x1f483;,42
trust,🌳,:deciduous_tree:,&#x1f333;,5
trust,🐞,:beetle:,&#x1f41e;,3
trust,☎,:phone:,&#x260e;,3
trust,🕙,:clock10:,&#x1f559;,1
anticipation,💑,:couple_with_heart:,&#x1f491;,1
anticipation,🏉,:rugby_football:,&#x1f3c9;,1
surprise,:3,:3,:3,241
surprise,💬,:speech_balloon:,&#x1f4ac;,2
sadness,🍰,:cake:,&#x1f370;,1
sadness,👲,:man_with_gua_pi_mao:,&#x1f472;,1
anger,🎯,:dart:,&#x1f3af;,1
anger,👓,:eyeglasses:,&#x1f453;,2
fear,🍦,:icecream:,&#x1f366;,12
fear,🇺🇸,:us:,&#x1f1fa;&#x1f1f8;,24
fear,🍰,:cake:,&#x1f370;,6
fear,👖,:jeans:,&#x1f456;,2
disgust-hate,😩,:weary:,&#x1f629;,420
disgust-hate,🕝,:clock230:,&#x1f55d;,1
trust,💖,:sparkling_heart:,&#x1f496;,139
trust,✊,:fist:,&#x270a;,9
trust,🍆,:eggplant:,&#x1f346;,2
anticipation,🚬,:smoking:,&#x1f6ac;,1
surprise,👈,:point_left:,&#x1f448;,7
surprise,💅,:nail_care:,&#x1f485;,1
surprise,🇺🇸,:us:,&#x1f1fa;&#x1f1f8;,2
sadness,📝,:memo:,&#x1f4dd;,3
fear,🍣,:sushi:,&#x1f363;,4
fear,👆,:point_up_2:,&#x1f446;,1
disgust-hate,🍨,:ice_cream:,&#x1f368;,2
disgust-hate,👽,:alien:,&#x1f47d;,4
disgust-hate,🍔,:hamburger:,&#x1f354;,3
joy,😉,:wink:,&#x1f609;,538
joy,🇮🇹,:it:,&#x1f1ee;&#x1f1f9;,2
trust,👊,:facepunch:,&#x1f44a;,50
trust,👂,:ear:,&#x1f442;,1
anticipation,✨,:sparkles:,&#x2728;,2
anticipation,👸,:princess:,&#x1f478;,2
sadness,😾,:pouting_cat:,&#x1f63e;,128
sadness,🐧,:penguin:,&#x1f427;,2
anger,🐛,:bug:,&#x1f41b;,2
fear,4⃣,:four:,&#x34;&#x20e3;,8
fear,🍂,:fallen_leaf:,&#x1f342;,5
fear,👕,:shirt:,&#x1f455;,1
disgust-hate,:),:),:),350
disgust-hate,🐢,:turtle:,&#x1f422;,5
joy,⛄,:snowman:,&#x26c4;,10
joy,💭,:thought_balloon:,&#x1f4ad;,3
joy,😷,:mask:,&#x1f637;,18
joy,🐾,:feet:,&#x1f43e;,4
joy,🚿,:shower:,&#x1f6bf;,3
joy,📒,:ledger:,&#x1f4d2;,1
trust,💘,:cupid:,&#x1f498;,73
trust,9⃣,:nine:,&#x39;&#x20e3;,1
anticipation,😔,:pensive:,&#x1f614;,444
surprise,:>,:>,:>,3
surprise,🎮,:video_game:,&#x1f3ae;,2
sadness,⚽,:soccer:,&#x26bd;,8
sadness,🚘,:oncoming_automobile:,&#x1f698;,3
sadness,🍗,:poultry_leg:,&#x1f357;,3
sadness,🌙,:crescent_moon:,&#x1f319;,3
fear,🆓,:free:,&#x1f193;,1
disgust-hate,:(,:(,:(,182
disgust-hate,🔊,:loud_sound:,&#x1f50a;,2
joy,🐳,:whale:,&#x1f433;,1
joy,⬆,:arrow_up:,&#x2b06;,3
trust,👈,:point_left:,&#x1f448;,16
trust,🍟,:fries:,&#x1f35f;,3
sadness,:*,:*,:*,20
fear,💓,:heartbeat:,&#x1f493;,14
fear,👽,:alien:,&#x1f47d;,9
joy,😘,:kissing_heart:,&#x1f618;,2017
joy,😵,:dizzy_face:,&#x1f635;,36
joy,🏢,:office:,&#x1f3e2;,3
trust,💭,:thought_balloon:,&#x1f4ad;,8
anticipation,🍴,:fork_and_knife:,&#x1f374;,2
anticipation,🏠,:house:,&#x1f3e0;,4
surprise,🔪,:hocho:,&#x1f52a;,19
surprise,🚑,:ambulance:,&#x1f691;,4
surprise,🐅,:tiger2:,&#x1f405;,1
sadness,👌,:ok_hand:,&#x1f44c;,44
anger,🏈,:football:,&#x1f3c8;,22
fear,⛅,:partly_sunny:,&#x26c5;,7
disgust-hate,👭,:two_women_holding_hands:,&#x1f46d;,5
joy,💩,:hankey:,&#x1f4a9;,13
joy,🇯🇵,:jp:,&#x1f1ef;&#x1f1f5;,1
joy,=],=],=],2
trust,🐆,:leopard:,&#x1f406;,2
trust,🛀,:bath:,&#x1f6c0;,1
anticipation,😊,:blush:,&#x1f60a;,394
anticipation,😛,:stuck_out_tongue:,&#x1f61b;,12
anticipation,😱,:scream:,&#x1f631;,107
anticipation,💉,:syringe:,&#x1f489;,2
surprise,🎀,:ribbon:,&#x1f380;,2
sadness,😣,:persevere:,&#x1f623;,1969
sadness,🐆,:leopard:,&#x1f406;,1
anger,😐,:neutral_face:,&#x1f610;,157
anger,💙,:blue_heart:,&#x1f499;,19
fear,🔴,:red_circle:,&#x1f534;,1
fear,⚠,:warning:,&#x26a0;,1
fear,👢,:boot:,&#x1f462;,3
fear,🐌,:snail:,&#x1f40c;,1
disgust-hate,😓,:sweat:,&#x1f613;,60
disgust-hate,🍆,:eggplant:,&#x1f346;,3
disgust-hate,📷,:camera:,&#x1f4f7;,2
disgust-hate,🏊,:swimmer:,&#x1f3ca;,3
disgust-hate,✖,:heavy_multiplication_x:,&#x2716;,2
joy,❤,:heart:,&#x2764;,1945
trust,🎈,:balloon:,&#x1f388;,12
trust,™,:tm:,&#x2122;,1
anticipation,😐,:neutral_face:,&#x1f610;,299
surprise,👩,:woman:,&#x1f469;,5
sadness,😤,:triumph:,&#x1f624;,86
sadness,💏,:couplekiss:,&#x1f48f;,7
sadness,🍱,:bento:,&#x1f371;,1
anger,🔊,:loud_sound:,&#x1f50a;,1
fear,🐢,:turtle:,&#x1f422;,5
fear,🍑,:peach:,&#x1f351;,2
disgust-hate,😐,:neutral_face:,&#x1f610;,2840
disgust-hate,❄,:snowflake:,&#x2744;,26
disgust-hate,👴,:older_man:,&#x1f474;,2
disgust-hate,🐭,:mouse:,&#x1f42d;,4
disgust-hate,🚲,:bike:,&#x1f6b2;,3
disgust-hate,🐵,:monkey_face:,&#x1f435;,1
trust,🇺🇸,:us:,&#x1f1fa;&#x1f1f8;,127
trust,🐥,:hatched_chick:,&#x1f425;,5
trust,=],=],=],6
trust,👢,:boot:,&#x1f462;,7
trust,🎺,:trumpet:,&#x1f3ba;,1
anticipation,⚽,:soccer:,&#x26bd;,9
anticipation,💅,:nail_care:,&#x1f485;,2
surprise,😂,:joy:,&#x1f602;,1169
surprise,😩,:weary:,&#x1f629;,147
surprise,💀,:skull:,&#x1f480;,55
surprise,🍻,:beers:,&#x1f37b;,25
surprise,2⃣,:two:,&#x32;&#x20e3;,2
sadness,💇,:haircut:,&#x1f487;,6
sadness,🌈,:rainbow:,&#x1f308;,1
sadness,✨,:sparkles:,&#x2728;,2
sadness,🌟,:star2:,&#x1f31f;,2
sadness,🙉,:hear_no_evil:,&#x1f649;,2
anger,:),:),:),351
anger,📋,:clipboard:,&#x1f4cb;,1
anger,🚂,:steam_locomotive:,&#x1f682;,1
fear,💇,:haircut:,&#x1f487;,11
disgust-hate,💵,:dollar:,&#x1f4b5;,5
disgust-hate,⚡,:zap:,&#x26a1;,2
disgust-hate,⛅,:partly_sunny:,&#x26c5;,2
disgust-hate,🍜,:ramen:,&#x1f35c;,1
disgust-hate,🍅,:tomato:,&#x1f345;,1
joy,🏩,:love_hotel:,&#x1f3e9;,1
anticipation,💛,:yellow_heart:,&#x1f49b;,75
anticipation,😆,:laughing:,&#x1f606;,50
surprise,♥,:hearts:,&#x2665;,104
surprise,💐,:bouquet:,&#x1f490;,1
surprise,🐞,:beetle:,&#x1f41e;,1
sadness,😁,:grin:,&#x1f601;,216
sadness,🐩,:poodle:,&#x1f429;,1
sadness,🐷,:pig:,&#x1f437;,2
fear,🍒,:cherries:,&#x1f352;,2
disgust-hate,➖,:heavy_minus_sign:,&#x2796;,1
disgust-hate,🎰,:slot_machine:,&#x1f3b0;,1
trust,😀,:grinning:,&#x1f600;,232
trust,🐢,:turtle:,&#x1f422;,11
trust,📲,:calling:,&#x1f4f2;,5
trust,🐽,:pig_nose:,&#x1f43d;,3
surprise,🚬,:smoking:,&#x1f6ac;,10
surprise,🏄,:surfer:,&#x1f3c4;,1
anger,🍤,:fried_shrimp:,&#x1f364;,2
anger,💛,:yellow_heart:,&#x1f49b;,10
fear,💝,:gift_heart:,&#x1f49d;,6
fear,🐓,:rooster:,&#x1f413;,2
fear,🎯,:dart:,&#x1f3af;,1
disgust-hate,🏇,:horse_racing:,&#x1f3c7;,1
disgust-hate,👫,:couple:,&#x1f46b;,3
disgust-hate,🎀,:ribbon:,&#x1f380;,3
joy,👢,:boot:,&#x1f462;,2
joy,🍯,:honey_pot:,&#x1f36f;,1
trust,👎,:-1:,&#x1f44e;,22
trust,💫,:dizzy:,&#x1f4ab;,10
trust,💅,:nail_care:,&#x1f485;,14
trust,📖,:book:,&#x1f4d6;,10
trust,🚑,:ambulance:,&#x1f691;,2
anticipation,🏂,:snowboarder:,&#x1f3c2;,3
anticipation,👓,:eyeglasses:,&#x1f453;,2
surprise,😝,:stuck_out_tongue_closed_eyes:,&#x1f61d;,207
surprise,💪,:muscle:,&#x1f4aa;,14
surprise,📝,:memo:,&#x1f4dd;,4
surprise,🍁,:maple_leaf:,&#x1f341;,2
sadness,🙌,:raised_hands:,&#x1f64c;,11
sadness,🌹,:rose:,&#x1f339;,1
anger,😤,:triumph:,&#x1f624;,719
anger,🚽,:toilet:,&#x1f6bd;,7
anger,🚅,:bullettrain_front:,&#x1f685;,1
anger,👔,:necktie:,&#x1f454;,1
fear,👋,:wave:,&#x1f44b;,64
fear,⌚,:watch:,&#x231a;,1
fear,🎒,:school_satchel:,&#x1f392;,1
joy,😬,:grimacing:,&#x1f62c;,45
joy,🎺,:trumpet:,&#x1f3ba;,1
trust,💏,:couplekiss:,&#x1f48f;,73
trust,😪,:sleepy:,&#x1f62a;,19
surprise,🏨,:hotel:,&#x1f3e8;,1
surprise,🚻,:restroom:,&#x1f6bb;,2
surprise,🍖,:meat_on_bone:,&#x1f356;,1
sadness,💑,:couple_with_heart:,&#x1f491;,1
fear,😬,:grimacing:,&#x1f62c;,175
fear,👫,:couple:,&#x1f46b;,26
fear,📣,:mega:,&#x1f4e3;,1
disgust-hate,😔,:pensive:,&#x1f614;,1489
disgust-hate,💃,:dancer:,&#x1f483;,12
disgust-hate,👛,:purse:,&#x1f45b;,1
joy,💏,:couplekiss:,&#x1f48f;,29
joy,🚽,:toilet:,&#x1f6bd;,4
trust,😨,:fearful:,&#x1f628;,19
trust,🐱,:cat:,&#x1f431;,37
trust,💤,:zzz:,&#x1f4a4;,32
sadness,💗,:heartpulse:,&#x1f497;,38
anger,😧,:anguished:,&#x1f627;,30
anger,:'(,:'(,:'(,23
anger,🚖,:oncoming_taxi:,&#x1f696;,1
fear,✋,:hand:,&#x270b;,60
fear,:-),:-),:-),40
fear,💁,:information_desk_person:,&#x1f481;,51
fear,🙋,:raising_hand:,&#x1f64b;,8
disgust-hate,💔,:broken_heart:,&#x1f494;,268
disgust-hate,🏈,:football:,&#x1f3c8;,18
disgust-hate,👐,:open_hands:,&#x1f450;,11
joy,:>,:>,:>,10
joy,👑,:crown:,&#x1f451;,16
joy,👣,:footprints:,&#x1f463;,2
trust,😍,:heart_eyes:,&#x1f60d;,11138
trust,👯,:dancers:,&#x1f46f;,113
trust,:c,:c,:c,14
surprise,🚚,:truck:,&#x1f69a;,1
surprise,🍹,:tropical_drink:,&#x1f379;,4
sadness,👀,:eyes:,&#x1f440;,13
sadness,😇,:innocent:,&#x1f607;,6
sadness,🐴,:horse:,&#x1f434;,5
sadness,:<,:<,:<,1
anger,🍛,:curry:,&#x1f35b;,1
anger,🍃,:leaves:,&#x1f343;,1
fear,😱,:scream:,&#x1f631;,6197
disgust-hate,💁,:information_desk_person:,&#x1f481;,56
disgust-hate,⭐,:star:,&#x2b50;,1
joy,👨,:man:,&#x1f468;,3
trust,😞,:disappointed:,&#x1f61e;,50
trust,🐻,:bear:,&#x1f43b;,31
trust,:>,:>,:>,4
anticipation,🐌,:snail:,&#x1f40c;,2
anticipation,^-^,^-^,^-^,6
sadness,💣,:bomb:,&#x1f4a3;,3
anger,🔇,:mute:,&#x1f507;,2
anger,💧,:droplet:,&#x1f4a7;,3
anger,:},:},:},1
fear,🚺,:womens:,&#x1f6ba;,1
disgust-hate,💇,:haircut:,&#x1f487;,5
disgust-hate,🚮,:put_litter_in_its_place:,&#x1f6ae;,1
disgust-hate,🏫,:school:,&#x1f3eb;,1
joy,😆,:laughing:,&#x1f606;,466
joy,💃,:dancer:,&#x1f483;,16
trust,💦,:sweat_drops:,&#x1f4a6;,13
trust,😷,:mask:,&#x1f637;,20
trust,🐍,:snake:,&#x1f40d;,1
anticipation,💖,:sparkling_heart:,&#x1f496;,7
anticipation,👖,:jeans:,&#x1f456;,1
surprise,😾,:pouting_cat:,&#x1f63e;,6
surprise,🙇,:bow:,&#x1f647;,7
surprise,🏃,:runner:,&#x1f3c3;,8
surprise,👠,:high_heel:,&#x1f460;,4
surprise,⛳,:golf:,&#x26f3;,2
sadness,⌚,:watch:,&#x231a;,1
sadness,⛄,:snowman:,&#x26c4;,6
sadness,🍴,:fork_and_knife:,&#x1f374;,4
anger,👏,:clap:,&#x1f44f;,36
anger,🚋,:train:,&#x1f68b;,1
fear,👦,:boy:,&#x1f466;,4
disgust-hate,👻,:ghost:,&#x1f47b;,6
disgust-hate,🚭,:no_smoking:,&#x1f6ad;,2
disgust-hate,🙋,:raising_hand:,&#x1f64b;,7
joy,😤,:triumph:,&#x1f624;,10
trust,⛄,:snowman:,&#x26c4;,14
trust,=),=),=),43
trust,🍴,:fork_and_knife:,&#x1f374;,35
trust,🐘,:elephant:,&#x1f418;,87
trust,☀,:sunny:,&#x2600;,50
trust,👿,:imp:,&#x1f47f;,2
surprise,🚧,:construction:,&#x1f6a7;,1
sadness,👦,:boy:,&#x1f466;,4
anger,❗,:exclamation:,&#x2757;,6
fear,👭,:two_women_holding_hands:,&#x1f46d;,29
fear,:],:],:],5
fear,🍟,:fries:,&#x1f35f;,5
disgust-hate,🕐,:clock1:,&#x1f550;,1
disgust-hate,🐺,:wolf:,&#x1f43a;,2
joy,👉,:point_right:,&#x1f449;,5
joy,🏂,:snowboarder:,&#x1f3c2;,1
trust,↩,:leftwards_arrow_with_hook:,&#x21a9;,2
trust,❕,:grey_exclamation:,&#x2755;,2
anticipation,❤,:heart:,&#x2764;,462
anticipation,🔑,:key:,&#x1f511;,1
sadness,💨,:dash:,&#x1f4a8;,7
sadness,🕛,:clock12:,&#x1f55b;,1
sadness,💅,:nail_care:,&#x1f485;,7
sadness,4⃣,:four:,&#x34;&#x20e3;,1
anger,🔫,:gun:,&#x1f52b;,490
fear,🍛,:curry:,&#x1f35b;,2
fear,🌎,:earth_americas:,&#x1f30e;,4
fear,❔,:grey_question:,&#x2754;,2
fear,🎳,:bowling:,&#x1f3b3;,3
disgust-hate,😊,:blush:,&#x1f60a;,277
disgust-hate,✊,:fist:,&#x270a;,16
disgust-hate,🐨,:koala:,&#x1f428;,2
trust,🍹,:tropical_drink:,&#x1f379;,16
trust,🌂,:closed_umbrella:,&#x1f302;,1
anticipation,🍜,:ramen:,&#x1f35c;,1
surprise,✌,:v:,&#x270c;,57
anger,😂,:joy:,&#x1f602;,886
fear,🐝,:bee:,&#x1f41d;,2
joy,🐸,:frog:,&#x1f438;,1
anticipation,🍁,:maple_leaf:,&#x1f341;,1
surprise,😫,:tired_face:,&#x1f62b;,105
surprise,🔟,:keycap_ten:,&#x1f51f;,2
surprise,💂,:guardsman:,&#x1f482;,4
surprise,;_;,;_;,;_;,1
surprise,🐔,:chicken:,&#x1f414;,3
sadness,💀,:skull:,&#x1f480;,36
sadness,🚬,:smoking:,&#x1f6ac;,4
anger,😑,:expressionless:,&#x1f611;,647
anger,🚉,:station:,&#x1f689;,1
fear,🔥,:fire:,&#x1f525;,39
fear,💳,:credit_card:,&#x1f4b3;,2
disgust-hate,😫,:tired_face:,&#x1f62b;,229
disgust-hate,💯,:100:,&#x1f4af;,8
disgust-hate,=),=),=),8
trust,♣,:clubs:,&#x2663;,2
trust,🗽,:statue_of_liberty:,&#x1f5fd;,3
surprise,🎇,:sparkler:,&#x1f387;,1
surprise,4⃣,:four:,&#x34;&#x20e3;,1
sadness,😒,:unamused:,&#x1f612;,1049
sadness,☹,:frowning_face:,&#x2639;,137
anger,💤,:zzz:,&#x1f4a4;,25
anger,🏂,:snowboarder:,&#x1f3c2;,2
anger,⛳,:golf:,&#x26f3;,1
anger,✖,:heavy_multiplication_x:,&#x2716;,2
anger,:*,:*,:*,6
fear,👏,:clap:,&#x1f44f;,140
disgust-hate,😼,:smirk_cat:,&#x1f63c;,250
disgust-hate,👶,:baby:,&#x1f476;,8
disgust-hate,🎩,:tophat:,&#x1f3a9;,1
joy,💝,:gift_heart:,&#x1f49d;,4
joy,💊,:pill:,&#x1f48a;,5
trust,🌹,:rose:,&#x1f339;,81
trust,🍗,:poultry_leg:,&#x1f357;,5
anticipation,💍,:ring:,&#x1f48d;,4
surprise,^^,^^,^^,15
sadness,👄,:lips:,&#x1f444;,1
sadness,^^,^^,^^,2
sadness,🐠,:tropical_fish:,&#x1f420;,4
anger,🚮,:put_litter_in_its_place:,&#x1f6ae;,1
anger,🏉,:rugby_football:,&#x1f3c9;,2
fear,😟,:worried:,&#x1f61f;,700
fear,😰,:cold_sweat:,&#x1f630;,1486
fear,🍚,:rice:,&#x1f35a;,1
fear,💟,:heart_decoration:,&#x1f49f;,3
disgust-hate,💍,:ring:,&#x1f48d;,4
disgust-hate,🆔,:id:,&#x1f194;,1
disgust-hate,💓,:heartbeat:,&#x1f493;,1
disgust-hate,🕓,:clock4:,&#x1f553;,4
joy,9⃣,:nine:,&#x39;&#x20e3;,1
anticipation,😙,:kissing_smiling_eyes:,&#x1f619;,5
sadness,👐,:open_hands:,&#x1f450;,1
anger,👠,:high_heel:,&#x1f460;,4
fear,😗,:kissing:,&#x1f617;,52
fear,⭐,:star:,&#x2b50;,5
fear,👲,:man_with_gua_pi_mao:,&#x1f472;,1
disgust-hate,⛽,:fuelpump:,&#x26fd;,2
disgust-hate,🔩,:nut_and_bolt:,&#x1f529;,2
joy,🍎,:apple:,&#x1f34e;,5
joy,☑,:ballot_box_with_check:,&#x2611;,5
joy,📫,:mailbox:,&#x1f4eb;,1
trust,👫,:couple:,&#x1f46b;,68
trust,🍀,:four_leaf_clover:,&#x1f340;,22
trust,😹,:joy_cat:,&#x1f639;,15
trust,🎅,:santa:,&#x1f385;,15
trust,😧,:anguished:,&#x1f627;,2
anticipation,🏡,:house_with_garden:,&#x1f3e1;,5
anticipation,:>,:>,:>,1
surprise,👷,:construction_worker:,&#x1f477;,1
surprise,💢,:anger:,&#x1f4a2;,11
surprise,⏳,:hourglass_flowing_sand:,&#x23f3;,2
sadness,🍀,:four_leaf_clover:,&#x1f340;,1
